Total Gross Profit,Back Gross Profit,Front Gross Profit,Buyer Postal Code,Inventory Type,Make,Model,Color
8112.25,5624.62,2238.63,620022450,N,Chevrolet,Silverado 1500,STEEL
1258.42,1605.6,-446.18,620181334,N,Chevrolet,Spark,RED
5932.62,1933.92,3749.7,622344677,U,Mazda,CX-9,BLUE
4200.12,4798.94,-847.82,622214341,N,Chevrolet,Silverado 1500,BLUE
1681.5,520.83,911.67,62047,U,Chevrolet,Impala,BLACK
3436.53,1395.08,1792.45,620024227,U,Chevrolet,Equinox,BLACK
207.18,361.02,-402.84,620951705,N,Chevrolet,Equinox,GRAY
4347.9,1814.22,2284.68,620101179,U,Chevrolet,Malibu,SILVER
6408.8,2810,3349.8,620241225,U,Chevrolet,Silverado 1500,GRAY
4880.89,1122.91,3508.98,622942250,U,Chevrolet,Blazer,GRAY
4444.92,1253.61,2942.31,620066041,U,Chevrolet,Equinox,BLACK
4780.21,1601.51,2929.7,622493982,U,Jeep,Wrangler Unlimited,WHITE
2042.7,356.22,1437.48,633792380,U,RAM,1500,BLACK
3924.76,230,3445.76,626295045,U,Ford,Edge,SILVER
6737.72,2276.12,4212.6,633571467,U,Jeep,Wrangler JK Unlimited,BLACK
4324.69,2061.08,2014.61,620561112,U,Chevrolet,Malibu,BLACK
13013.99,5097.24,7667.75,620026727,U,Chevrolet,Suburban,WHITE
2800.53,0,2551.53,622981256,U,Chevrolet,Malibu,BLACK
2763.78,0,2514.78,634012607,U,RAM,1500,RED
3299.68,0,3050.68,620351621,U,Chevrolet,Volt,SILVER
1491.08,1349.09,-107.01,620241654,N,Chevrolet,Silverado 1500,RED
6003.59,1925.19,3829.4,620841122,N,Chevrolet,Colorado,WHITE
1002.33,1600.53,-847.2,620351610,N,Chevrolet,Equinox,BLUE
944.82,0,695.82,620692806,U,Chevrolet,Traverse,WHITE
3206.91,207.91,2750,620610338,U,Chevrolet,Silverado 2500HD,RED
-389.9,300,-938.9,620882524,N,Chevrolet,Silverado 1500,GRAY
1399.88,1518.08,-367.2,620671719,N,Chevrolet,Equinox,GRAY
5604.46,1555.84,3799.62,620101890,U,Kia,Sportage,BLACK
6812.68,2848.8,3714.88,622233159,U,Hyundai,Santa Fe,RED
2649.45,1528.68,871.77,620241907,U,Chevrolet,Equinox,BLUE
2351.41,2449.61,-347.2,620251446,N,Chevrolet,Equinox,GRAY
7721.65,3540.2,3932.45,620142848,U,Chevrolet,Colorado,SILVER
8695.37,3734.82,1402.1,620141050,N,Chevrolet,Silverado 1500,RED
-81.56,0,-330.56,620027204,N,Chevrolet,Spark,BLACK
2463.46,0,2214.46,62069,U,Volkswagen,Jetta,SILVER
3456.6,1296.28,1911.32,620024269,U,Chevrolet,Equinox,BLUE
1870.57,0,1621.57,620406019,U,Chevrolet,Malibu,GOLD
4589.15,1951.95,2388.2,620024419,U,Chevrolet,Traverse,WHITE
5011.77,1077.88,3684.89,62010,U,Chevrolet,Silverado 1500,BLACK
2054.04,1789.42,15.62,620343019,U,Ford,Fusion,WHITE
3740.53,2400.04,1091.49,620241318,U,Chevrolet,Silverado 1500,WHITE
-668.6,250,-1167.6,620121923,N,Chevrolet,Silverado 1500,SILVER
1669.56,0,1420.56,620026032,U,Chevrolet,Equinox,MAROON
-344,201,-794,620101015,N,Chevrolet,Equinox,BLUE
1598,625.12,723.88,625585016,U,Chevrolet,Equinox,WHITE
5387.4,2995,2143.4,630342310,U,Chevrolet,Malibu,GRAY
4824.21,5388.58,-813.37,620025168,U,Chevrolet,Traverse,GRAY
3934.28,1051.34,2633.94,620372017,U,Chevrolet,Malibu,SILVER
4048.15,1528.3,2270.85,630342376,U,Chevrolet,Colorado,WHITE
5279.35,3182.9,1847.45,620253685,U,Chevrolet,Malibu,BLUE
4074.11,3272.49,552.62,620241909,U,Toyota,RAV4,SILVER
421.52,157.23,15.29,620633074,U,Chevrolet,Cruze,BLUE
2179.63,2175.13,-244.5,626503466,N,Chevrolet,Equinox,RED
3385.69,3918.41,-781.72,620022716,N,Chevrolet,Equinox,GRAY
2593.11,1724.29,619.82,622233159,U,Dodge,Challenger,GREY
777.73,830.03,-301.3,62095,N,Chevrolet,Trax,WHITE
2717.41,2534.11,-65.7,620402847,N,Chevrolet,Blazer,RED
311.4,0,62.4,62002,N,Chevrolet,Trailblazer,WHITE
-314.47,1686.24,-2249.71,620022450,U,Chevrolet,Cruze,BLUE
2761.42,2381.42,131,62095,N,Chevrolet,Equinox,BLUE
6324.39,4296.49,1778.9,620352351,N,Chevrolet,Traverse,GRAPHITE
5353.41,1948.72,3155.69,622941033,U,Chevrolet,Traverse,SILVER
5032.35,2062,2721.35,620351507,U,Chevrolet,Equinox,WHITE
7504.24,1820.62,5434.62,620692220,U,Jeep,Wrangler Unlimited,GRAY
7753.93,4465.07,3039.86,620951347,U,Chevrolet,Blazer,BLUE
3999.92,1155,2770.92,620023857,U,Ford,Fusion,BLUE
731.27,601,-118.73,620022541,U,Chevrolet,Equinox,BLUE
4440.62,2970.35,1221.27,620871822,U,Chevrolet,Equinox,GRAY
4621.72,668.57,3704.15,620242148,U,Chevrolet,Equinox,SILVER
-1792.67,0,-2041.67,630101646,U,Chevrolet,Camaro,RED
2124.2,3376.75,-1501.55,620523458,U,Chevrolet,Equinox,GRAY
184.25,1753.98,-1818.73,630215039,U,Chevrolet,Equinox,BLUE
4954.6,710,3995.6,620026825,U,Chevrolet,Colorado,RED
3934.71,2852.44,833.27,620402869,U,Chevrolet,Equinox,SILVER
4069.07,1687.58,2132.49,620406900,U,Chevrolet,Tahoe,GRAY
7663.09,1800.16,3685.93,620026550,U,Chevrolet,Colorado,SILVER
4349.86,883.24,3217.62,625714068,U,GMC,Acadia,BLACK
2197.88,0,1948.88,630381154,U,FIAT,500c,BLACK
1814,665.9,899.1,620352534,N,Chevrolet,Silverado 1500,SILVER
5628.7,0,5379.7,620181214,U,Chrysler,Town & Country,SILVER
576.43,1024.98,-697.55,620012167,N,Chevrolet,Silverado 1500,BLUE
1449.31,0,1200.31,600315332,U,Chevrolet,Equinox,RED
5709.6,2689.7,2770.9,620405257,U,Dodge,Durango,GREY
-681.77,830.27,-1761.04,622753343,N,Chevrolet,Bolt EV,RED
4221.19,3372.65,599.54,622342202,U,Honda,CR-V,GRAY
3235.06,2957.08,28.98,620310001,U,Chevrolet,Traverse,RED
6984.15,6105.45,629.7,620331263,N,Chevrolet,Colorado,GRAY
2507.71,1542.91,715.8,620255541,N,Chevrolet,Blazer,BLUE
3936.62,0,3687.62,464106637,U,Mazda,MX-5,GRAY
1283.3,100,934.3,620242046,N,Chevrolet,Blazer,BLACK
2438.2,600,1589.2,620102123,N,Chevrolet,Tahoe,BLUE
4829.4,612.81,3967.59,620026924,U,Chevrolet,Equinox,RED
3181.55,0,2932.55,630174603,U,Chrysler,Town & Country,WHITE
410.5,201,-39.5,620526439,N,Chevrolet,Trailblazer,PEARL
2220.23,1609.95,361.28,620027539,U,Chevrolet,Traverse,BLUE
2997.32,1241.93,1506.39,620952442,U,Chevrolet,Sonic,GRAY
5537.04,2988.47,2299.57,62203,U,Buick,Envision,SILVER
7865.21,3781.59,3834.62,620921060,U,GMC,Terrain,WHITE
1809.38,907.47,652.91,620024560,U,Chevrolet,Equinox,SILVER
-136.37,2302.8,-2688.17,633823009,U,Chevrolet,Camaro,YELLOW
2514.07,897.38,1367.69,620972237,U,Chevrolet,Silverado 1500,GRAY
3983.64,1126.97,3207.67,631184314,U,Chevrolet,Equinox,WHITE
2680.86,752.16,1679.7,620181112,U,Ford,Escape,WHITE
5153.45,1949.59,2954.86,620406718,U,GMC,Sierra 1500,RED
5133.8,1627.29,3257.51,620241233,U,Chevrolet,Equinox,BLACK
1788.07,1660.54,-121.47,630902704,U,Chevrolet,Camaro,SILVER
3078.78,0,2829.78,628892015,U,Ford,Ranger,RED
5272.09,1815.82,3651.27,631152000,U,Chevrolet,Equinox,BLUE
3606.45,2260,1097.45,622981811,U,Chevrolet,Equinox,PEARL
1791.75,0,1542.75,622261021,U,Chevrolet,Traverse,BLUE
3937.89,0,3688.89,623051346,U,Ford,Edge,BLUE
2969.71,0,2720.71,622265910,U,Chevrolet,Cruze,BLACK
1060.49,0,811.49,62208,U,Chevrolet,Silverado 1500,WHITE
5351.59,1034.34,4068.25,631351849,U,Chevrolet,Volt,WHITE
3008.22,759.6,1999.62,610688800,U,Honda,Civic,GRAY
4695.3,1072.1,3674.2,620671337,U,Chevrolet,Tahoe,BLACK
2210.8,299,1662.8,620350574,U,Chevrolet,Equinox,SILVER
2820.12,3330.98,-759.86,620871544,U,Chevrolet,Equinox,GRAY
2541.36,3442.5,-1150.14,620124405,U,GMC,Yukon,WHITE
2466.63,0,2217.63,562651623,U,Hyundai,Santa Fe,RED
249.07,0,0.07,620352180,U,GMC,Terrain,BLACK
6791.32,2262.62,4279.7,620181561,U,Ford,Edge,RED
2872.67,1533.85,1089.82,622344040,U,Chevrolet,Malibu,BLUE
6608.53,1022,5337.53,631366107,U,Chevrolet,Silverado 1500,GRAY
2266.45,0,2017.45,012012814,U,Chevrolet,Malibu,RED
-468.5,0,-717.5,631082857,N,Chevrolet,Silverado 1500,BLACK
749,0,500,620671738,U,Chevrolet,Silverado 2500HD,WHITE
4776.45,0,4527.45,622346011,U,Chevrolet,Impala,BLACK
-1174.48,0,-1423.48,62052,N,Chevrolet,Malibu,GRAY
3029.59,1101,1679.59,620310001,U,Chevrolet,Colorado,GRAY
5475.87,2771.97,2454.9,620022839,N,Chevrolet,Silverado 1500,BLUE
812.94,819.32,-255.38,630743338,U,Ford,Fusion,GOLD
4049.89,3347.19,453.7,620352315,N,Chevrolet,Silverado 1500,BLUE
3490.64,0,3241.64,62080,U,Chevrolet,Express 3500,WHITE
4222.44,3670.44,303,620871819,N,Chevrolet,Silverado 1500,BLUE
6153.88,3711.8,2193.08,620251772,U,Cadillac,ATS,WHITE
6269.14,3163.26,2856.88,631295244,U,Chevrolet,Colorado,SILVER
6857.01,2342.18,4265.83,620972404,U,Chevrolet,Traverse,BLACK
5418.38,1078.85,4090.53,626918074,U,Chevrolet,Express 3500,WHITE
2857.45,500,2108.45,620372141,U,Chevrolet,Equinox,WHITE
5531.4,1522.78,3759.62,620102009,U,Nissan,Sentra,BLACK
1482.75,1607.75,-374,620951837,N,Chevrolet,Spark,WHITE
4252.95,1580.77,2423.18,620024811,U,Chevrolet,Trax,WHITE
2985.61,291.2,2445.41,622324100,U,Chevrolet,Traverse,RED
1868.5,360.1,1508.4,620671320,N,Chevrolet,Silverado 1500,SILVER
2183.93,1,1933.93,622346856,U,Toyota,Corolla,GREY
3663.78,0,3414.78,637649526,U,Ford,F-150,RED
5101.45,0,4852.45,620024664,U,Chevrolet,Cruze Limited,RED
1516.7,1897.7,-481,620331935,N,Chevrolet,Equinox,SILVER
1046.69,985.78,-188.09,622942250,U,Buick,Encore,BLACK
-1253.85,0,-1502.85,633321150,U,Chevrolet,Cruze,SILVER
2697.8,1186.29,1262.51,622344504,U,Chevrolet,Equinox,BLACK
4616.33,87.63,4279.7,620022345,U,GMC,Acadia,BLACK
1099.09,0,850.09,620253217,N,Chevrolet,Blazer,BLUE
5415.64,0,5166.64,620181210,U,GMC,Acadia,RED
3923.41,2258.01,1416.4,622345560,N,Chevrolet,Silverado 2500HD,WHITE
3294.43,852.7,2192.73,620405916,U,Chevrolet,Sonic,ORANGE
2261.03,146.55,1865.48,622841022,U,Buick,Envision,BLACK
411.02,154.4,7.62,62208,U,Honda,Civic,GRAY
3887.18,560,4048.18,620025318,U,Chevrolet,Equinox,
3312.06,1062.61,2000.45,631226136,U,Chevrolet,Volt,BLUE
2529.89,0,2280.89,63110,U,Chevrolet,Silverado 1500,WHITE
2559.91,2172.21,138.7,620101452,U,GMC,Terrain,SILVER
4865.95,99,4517.95,62095,U,Chevrolet,Express 2500,WHITE
3738.58,1256.89,2232.69,620102207,U,Chevrolet,Silverado 1500,RED
971.59,1751.43,-1028.84,620354238,U,Kia,Forte,GRAY
4944.15,2074.46,2620.69,620371271,U,Chevrolet,Tahoe,
3290.91,1930.65,1111.26,620121525,U,Dodge,Charger,GRAY
3346,2081.65,1015.35,620121431,U,Chevrolet,Equinox,BLACK
-1296.93,901,-2446.93,620491525,U,Chevrolet,Equinox,GRAY
3167.7,1000,1918.7,622303102,U,RAM,1500 Classic,RED
6074.2,1488.14,4736.06,620521509,U,Dodge,Grand Caravan,WHITE
-48.02,1746.71,-2043.73,622217930,U,Chevrolet,Equinox,WHITE
3646.22,190.25,3206.97,620142924,U,Chevrolet,Volt,BLACK
1861.53,0,1612.53,620351838,U,Chevrolet,Colorado,WHITE
3883.45,1399.75,2234.7,624184220,U,Jeep,Wrangler Unlimited,BLUE
2680.87,624.66,1807.21,622697356,U,Chevrolet,Traverse,WHITE
4845.02,1949.14,2646.88,620343207,U,Chevrolet,Traverse,GRAY
4298.11,971.62,3077.49,620921060,U,Chevrolet,Silverado 1500,BROWN
2985.81,1252.75,1484.06,620521391,U,Chevrolet,Malibu,SILVER
6688.62,0,6439.62,626501945,U,Nissan,Rogue,SILVER
1748.11,2045.84,-546.73,622493908,U,Chevrolet,Equinox,GRAY
5992.74,2292.59,3451.15,620023675,U,Buick,Enclave,WHITE
2212.45,1,1962.45,620353747,U,Chevrolet,Equinox,PEARL
1661.34,398.25,1014.09,620402347,U,Chevrolet,Equinox,WHITE
-5.22,631.16,-885.38,62095,U,Ford,Fusion,SILVER
2375.2,30.82,2095.38,630312243,U,Toyota,Matrix,SILVER
3785.62,0,3536.62,622062742,U,Ford,Focus,SILVER
1169.7,2793.2,-1872.5,631381268,U,Chevrolet,Equinox,BLACK
4009.78,0,3760.78,628984220,U,Chevrolet,Camaro,WHITE
1771.59,1867.14,-344.55,62085,U,Chevrolet,Equinox,WHITE
3562.42,1356.18,1957.24,622941044,U,GMC,Yukon,WHITE
7890.25,1747.56,5893.69,622266273,U,Chevrolet,Silverado 1500,WHITE
2266.22,199.02,1818.2,631343643,U,Dodge,Charger,WHITE
6375.4,603.95,5522.45,622213413,U,Chevrolet,Equinox,WHITE
1896.39,0,1647.39,631364076,U,Kia,Sportage,SILVER
4407.31,886,3272.31,620901118,U,Chevrolet,Equinox,BLACK
6035,3385.71,2400.29,620481019,U,Chevrolet,Camaro,BLUE
2699.27,300,2150.27,65616,U,Chevrolet,Equinox,WHITE
2638.42,486.54,2230.26,626262090,U,Ford,Fusion,WHITE
5655.45,1054,4352.45,620121960,U,Chevrolet,Spark,WHITE
6163.07,2221.94,3692.13,620952434,U,Chevrolet,Silverado 1500,RED
4935.37,1830.14,2856.23,620951736,U,Honda,Accord,GRAY
3232.92,874.7,2109.22,618629700,U,Volkswagen,Jetta,GRAY
5930.83,1462,4219.83,620027539,U,Jeep,Patriot,RED
1410.67,996.97,164.7,620881078,U,Cadillac,XT4,BLACK
3429,0,3180,62067,N,Chevrolet,Silverado 3500HD,WHITE
432,339.58,-156.58,620562820,N,Chevrolet,Malibu,SILVER
1085.67,0,836.67,630423228,U,Chevrolet,Camaro,GREY
2025.6,0,1776.6,62067,N,Chevrolet,Silverado 3500HD,WHITE
5484.44,964.31,4271.13,622581714,U,Chevrolet,Colorado,BLACK
3486.94,623.64,2614.3,620671705,N,Chevrolet,Silverado 1500,BLACK
-644.06,1270.24,-2163.3,620953241,U,Jeep,Renegade,RED
-159.5,1,-409.5,620102806,N,Chevrolet,Equinox,GRAY
1569.5,0,1320.5,620142806,N,Chevrolet,Colorado,CHERRY
3007.95,3884.17,-1125.22,620921165,U,Chevrolet,Blazer,BLUE
403,300,-146,620142806,N,Chevrolet,Equinox,GRAY
2019.31,2958.75,-1188.44,349833404,U,Chevrolet,Equinox,GRAY
4016.16,857.46,2909.7,622343106,U,Chrysler,200,SILVER
-797.92,0,-1046.92,620021965,U,Ford,Escape,RED
3070.98,72.5,2749.48,620241062,U,Chevrolet,Traverse,SILVER
4099.69,1867.25,1983.44,630103979,U,Chevrolet,Silverado 1500,BLACK
4991.95,2993.25,1749.7,620953202,U,Jeep,Compass,ORANGE
-720.91,946.83,-1916.74,620241839,U,Chevrolet,Trax,SILVER
2942.21,2171.92,521.29,622603139,U,Kia,Forte,BLUE
4369.61,1970.16,2150.45,620402311,U,Dodge,Journey,GRAY
1648.27,466.13,933.14,62034,U,Chevrolet,Silverado 1500,BROWN
5803.94,3910.44,1644.5,620241342,N,Chevrolet,Equinox,BLUE
5037.36,1531.04,3257.32,622582746,U,GMC,Sierra 1500,BLUE
4515.57,1577.4,2689.17,620671711,U,Ford,Edge,BLACK
2150.86,1342,559.86,622851560,U,GMC,Sierra 1500,RED
2415.38,1920,246.38,620022101,U,Chrysler,Pacifica,MAROON
3700.96,1415.91,2036.05,622204014,U,Chevrolet,Colorado,WHITE
4366.25,2280.3,1836.95,620671429,N,Chevrolet,Trailblazer,WHITE
6793.09,3206.28,3337.81,620181411,U,Chevrolet,Traverse,GRAY
4227.58,1181.21,2797.37,620025823,U,Chevrolet,Silverado 1500,MAROON
6171,959,4963,620241436,U,Dodge,Grand Caravan,BLUE
4029.78,1881.08,1899.7,62010,U,Ford,Fusion,BLACK
16010.8,0,15761.8,079312514,N,Chevrolet,Corvette,WHITE
2909.43,1546.76,1113.67,625584619,U,Jeep,Cherokee,BLUE
6113.63,4479.54,1385.09,620022729,N,Chevrolet,Malibu,WHITE
3472.77,0,3223.77,620254926,U,Chevrolet,Suburban,SILVER
2010.55,2858.75,-1097.2,622691925,N,Chevrolet,Equinox,SILVER
3075.59,101,2725.59,620024115,U,Chevrolet,Equinox,BLACK
2139.1,901,989.1,62025,N,Chevrolet,Colorado,BLUE
3041.3,2818.6,-26.3,620343056,N,Chevrolet,Trax,SILVER
593.42,701,-356.58,629631069,N,Chevrolet,Malibu,SILVER
2626.97,3475.17,-1097.2,620951357,N,Chevrolet,Equinox,GRAY
3711.26,2546.46,915.8,620351004,N,Chevrolet,Trax,WHITE
6513.73,0,6264.73,622692247,U,Jeep,Patriot,BLUE
3221.14,3260.22,-288.08,620102255,N,Chevrolet,Malibu,RED
4198.13,3486.46,462.67,626859749,N,Chevrolet,Trailblazer,WHITE
2362.98,0,2113.98,420664235,U,Chevrolet,Express 2500,WHITE
8235.02,6833.12,1152.9,620952117,N,Chevrolet,Colorado,BLACK
2925.82,124.99,2551.83,620241511,U,Nissan,Sentra,GRAY
-954.14,575.66,-1778.8,620348508,N,Chevrolet,Bolt EV,WHITE
3677.45,2843.45,585,62062,N,Chevrolet,Silverado 1500,STEEL
1938.82,1466.92,222.9,622942477,N,Chevrolet,Traverse,SILVER
3761.72,1703,1809.72,620120043,N,Chevrolet,Equinox,GRAY
-3113.35,1433.95,-4796.3,62095,U,GMC,Acadia,RED
4510.04,823.51,3437.53,620223154,U,Chevrolet,Colorado,WHITE
3134.59,509.25,2376.34,622450377,U,RAM,2500,TAN
4538.93,470.23,3819.7,62048,U,Chevrolet,Silverado 3500HD,WHITE
3742.88,406.48,3087.4,630265689,U,Toyota,Tundra,WHITE
2284.27,2039,-3.73,627021616,U,Chevrolet,Equinox,BLACK
3016.33,721.76,2045.57,620522730,U,Chevrolet,Silverado 1500,BLACK
1889.31,710.92,929.39,630233233,U,Chevrolet,Colorado,BLACK
-163.58,0,-412.58,620102588,N,Chevrolet,Malibu,BLACK
2654.21,1705.61,699.6,620181149,N,Chevrolet,Colorado,WHITE
-314.35,1629.8,-2193.15,620951345,U,Chevrolet,Camaro,SILVER
13661.45,5173.25,8239.2,62095,U,Chevrolet,Colorado,BLUE
14245.61,0,13996.61,620952291,U,GMC,Terrain,BLACK
804.78,0,555.78,620255335,N,Chevrolet,Trax,SILVER
2968.48,0,2719.48,620021131,U,Dodge,Charger,RED
6360.61,4059.08,2052.53,620871804,U,Chevrolet,Silverado 1500,STEEL
6419.75,3007.93,3162.82,620241922,U,GMC,Sierra 1500,
5265.91,2399.91,2617,620256765,U,Toyota,Tacoma,GRAY
3853.79,1553.85,2050.94,633013557,U,Chevrolet,Camaro,YELLOW
4071.98,210,3612.98,620526710,U,Chevrolet,Tahoe,WHITE
5928.56,2934.94,2744.62,630101918,U,Chevrolet,Silverado 1500,BLUE
-270.66,800,-1319.66,620241531,U,Buick,Regal,BROWN
-16973.55,1000,-18222.55,622943619,U,Chevrolet,Equinox,SILVER
4160.77,100,3811.77,620561351,U,Jeep,Renegade,GREY
8382.41,3105.96,5027.45,631351001,U,Chevrolet,Equinox,PEARL
1806.78,1438.28,119.5,62095,N,Chevrolet,Equinox,BLUE
-11537.08,402,-12188.08,637718269,N,Chevrolet,Malibu,SILVER
-655.24,402,-1306.24,637718269,N,Chevrolet,Malibu,BLACK
2510.69,2292.19,-30.5,62087,N,Chevrolet,Equinox,BLUE
6547.72,1138.58,5930.14,62024,U,Honda,Odyssey,SILVER
4422.53,642.24,3531.29,620124006,U,Chevrolet,Cruze,BLACK
4628.2,2179.5,2199.7,620122716,U,GMC,Acadia,RED
3981.47,181.66,3550.81,620352153,U,Ford,Ranger,SILVER
3384.35,1367.9,1767.45,620372223,U,Chevrolet,Equinox,BLUE
3623.48,1936.95,1437.53,620025843,U,Chevrolet,Blazer,RED
2314.67,1217.53,848.14,620101414,U,GMC,Acadia,MAROON
3215.29,2176.76,789.53,631215132,U,Chevrolet,Silverado 1500,BLACK
-12342.01,568.59,-13159.6,620123879,N,Chevrolet,Traverse,WHITE
4297.81,2411.98,1636.83,62069,U,Chevrolet,Silverado 1500,GRAY
2562.85,100,2213.85,631292250,U,Chevrolet,Suburban,GRAY
6878.76,617,6012.76,622171158,U,Chevrolet,Colorado,BLUE
9002.89,2340.4,6413.49,637559526,U,Chevrolet,Silverado 3500HD,WHITE
15868.1,4222.44,11396.66,620353654,U,RAM,2500,WHITE
4879.31,183,4447.31,622203220,U,Chevrolet,Cruze,BLACK
3675.38,0,3426.38,620951372,U,Chevrolet,Traverse,GRAY
4084.95,150.43,3685.52,620479671,U,Chevrolet,Silverado 2500HD,WHITE
3369.44,420,2700.44,620526624,U,GMC,Canyon,BLUE
4929.35,714.6,3965.75,624711004,U,Ford,Fusion,BLUE
-852.61,0,-1101.61,631262507,U,Toyota,Sienna,BLK
5731.87,1813.49,3669.38,620122659,U,Dodge,Challenger,WHITE
5783.15,2691.7,2842.45,622011157,U,Chevrolet,Colorado,GRAY
2715.34,1252.9,1213.44,623401007,U,Chevrolet,Silverado 1500,BLACK
3040.2,1967.7,823.5,620342985,U,Chevrolet,Trax,WHITE
4877.63,2198.03,2430.6,620972221,U,Chevrolet,Spark,SILVER
3785.01,1238.35,2297.66,62018,U,Chevrolet,Cruze,WHITE
3948.4,1499.4,2200,620871553,U,Chevrolet,Malibu,WHITE
5908.49,3264.75,2394.74,620353402,U,Chevrolet,Equinox,MAROON
3493.6,644.9,2599.7,620403206,U,Chevrolet,Cruze,BLUE
4019.1,1631.43,2138.67,620333373,U,Toyota,Camry,GRAY
2417.46,2697.19,-528.73,620026834,U,Chevrolet,Equinox,BLACK
3937.46,250,3438.46,611152843,U,Chevrolet,Silverado 1500,RED
3970.65,936.49,2785.16,620101248,U,Chevrolet,Cruze,RED
2187.71,0,1938.71,620671507,U,Chevrolet,Volt,GRAY
5226.87,2618.75,2359.12,62095,U,Ford,Transit-250,WHITE
4931.6,2459.85,2222.75,620211802,U,Ford,F-150,GRAY
3812.07,0,3563.07,63303,U,Cadillac,XT4,GRAY
6387.13,1000,5138.13,62223,U,Chevrolet,Silverado 1500,BLACK
3161.62,0,2912.62,62035,U,Hyundai,Accent,RED
183.32,0,-65.68,62025,U,Chevrolet,Equinox,GREY
10269.81,4659.77,5361.04,622081433,U,GMC,Sierra 3500HD,WHITE
5669.36,3705.65,1714.71,62095,U,Chevrolet,Silverado 1500,RED
5335.75,1015,4496.75,62095,U,Dodge,Charger,GRAY
5303.69,1323.89,4500.8,62040,U,Chevrolet,Malibu,WHITE
5521.42,566.34,5096.08,62002,U,Chevrolet,Equinox,BLUE
7484.9,2028.9,5207,63070,U,Chevrolet,Colorado,WHITE
680.65,249.73,181.92,620951809,N,Chevrolet,Malibu,BLACK
2078.7,1,1828.7,622492852,U,Nissan,Frontier,SILVER
4848.3,4289.4,309.9,620102442,N,Chevrolet,Equinox,BLUE
1207.54,892.29,66.25,620241243,N,Chevrolet,Trax,WHITE
6007.9,0,5758.9,620402613,U,Kia,Forte,BLACK
7706.07,1644.07,5813,622345327,U,Toyota,Highlander,GRAY
2410.16,2083.46,77.7,622203534,N,Chevrolet,Trax,WHITE
5253.69,2500.37,2504.32,62040,N,Chevrolet,Silverado 1500,BLUE
3698.89,2214.06,1235.83,620102419,U,Chevrolet,Trax,WHITE
2651.1,254.31,2147.79,622345117,U,Chevrolet,Colorado,RED
4145.02,501,3395.02,628832810,U,Ford,Mustang,RED
3475.34,261.4,2964.94,620522419,U,Chevrolet,Blazer,RED
2965.74,2737.64,-20.9,620951617,N,Chevrolet,Blazer,WHITE
1824.49,1394.74,180.75,462011953,U,Toyota,Sienna,GREY
5057.69,4009.19,799.5,620331124,N,Chevrolet,Camaro,WILD-CHERRY
1695.52,2448.32,-1001.8,62002,N,Chevrolet,Trax,SILVER
4786.45,2739.41,1798.04,620026123,U,GMC,Sierra 1500 Limited,WHITE
5933.33,2936.52,2747.81,620101247,U,RAM,1500,SILVER
5963,3147.67,2566.33,62095,U,RAM,2500,MAROON
6229.97,0,5980.97,62234,U,Chevrolet,Silverado 1500,RED
2098.62,0,1849.62,62024,U,GMC,Acadia,SILVER
1105.36,299,557.36,62056,U,Ford,Fusion,BLACK
3159.26,0,2910.26,62002,U,Nissan,Rogue,BLACK
4043.57,2107.26,1687.31,62035,U,GMC,Sierra 1500,GRAY
8014.94,4111.74,3654.2,62024,U,RAM,1500,WHITE
2139.53,0,1890.53,63025,U,Nissan,Rogue Sport,WHITE
3157.47,1286.02,1622.45,622371240,U,Chevrolet,Equinox,GREY
3958.76,0,3709.76,62254,U,Chevrolet,Silverado 2500HD,WHITE
1897.32,1023.4,624.92,62040,N,Chevrolet,Malibu,GRAY
7800.43,4338.3,3213.13,62234,U,Chevrolet,Silverado 1500,GRAY
3517.61,106.95,3161.66,620101319,U,Nissan,Sentra,BLUE
2913.21,201,2463.21,62907,U,Dodge,Challenger,WHITE
5085.98,2848.56,1988.42,62034,U,Dodge,Challenger,WHITE
2489.89,0,2240.89,63368,U,RAM,1500,RED
6827.18,1126,5932.17,62052,U,Chevrolet,Silverado 1500,RED
5945.03,0,5696.03,63102,U,Toyota,Camry,RED
6265.31,3593.42,2422.89,620241264,U,Chevrolet,Trax,BLACK
12043.19,7324.33,4469.86,62006,U,Chevrolet,Suburban,BLUE
1621.45,0,1372.45,62002,U,Chevrolet,Equinox,WHITE
4473.23,1941.99,2282.24,62024,U,Chevrolet,Equinox,WHITE
7132.71,1905.65,4978.06,62024,U,Honda,Pilot,GREEN
2637.11,0,2388.11,62052,U,Chrysler,PT Cruiser,BLUE
2303.85,0,2054.85,63021,U,Dodge,Charger,WHITE
4995.75,1112.8,3633.95,62024,U,Chevrolet,Camaro,BLACK
5265.84,839.4,4177.44,62206,U,Kia,Sportage,BLACK
6274.85,2053.32,3972.53,62002,U,Chevrolet,Colorado,SILVER
4755.01,2951.15,1554.86,62018,U,Chevrolet,Malibu,GRAY
4436,0,4187,62002,U,Ford,F-150,WHITE
-163.33,1072.97,-1485.3,620441104,U,Dodge,Grand Caravan,GRAY
6855.26,5458.24,1148.02,620351603,U,Jeep,Wrangler Unlimited,BLUE
5194.96,550.65,4395.31,62095,U,Chevrolet,Silverado 1500,BLACK
3316.89,0,3242.89,630741055,U,Chevrolet,Malibu,BLACK
3450.78,0,3201.78,626856669,U,Toyota,Corolla,BLUE
4877.2,556.21,4071.99,620951202,U,Kia,Sorento,WHITE
