"ID","ID2","Item title","Final URL","Image URL","Item subtitle","Item description","Item category","Price","Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL"
"1C6SRFJM7LN250045","2137179170","2020 Ram 1500 Laramie","https://www.schmittchevrolet.com/VehicleDetails/1C6SRFJM7LN250045","https://cdn.getauto.com/photos/3/156863/1c/1C6SRFJM7LN250045-1c.jpg","At your Wood River dealership","This 2020 RAM 1500 Laramie Crew Cab 4x4 is a vehicle that is sure to turn heads. Boasting a low mileage of 24,233 miles, this car is sure to provide years of reliable service. It is powered by a 3.0 liter 6 cylinder engine and equipped with a bright white clearcoat exterior and black interior. It has been given a crash test rating of 5 out of 5 stars, making it one of the safest cars on the road today. It also comes with a number of features such as touch screen display, Bluetooth audio connection, hill start assist, part time with on demand four wheel drive, Apple Carplay ready, Bluetooth phone connectivity, and leather-trimmed seats for added comfort and convenience. This car is sure to turn heads wherever it goes!","Pickup","43490 USD","43490 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3MVDMBCMXPM568536","2137179172","2023 Mazda CX-30 2.5 S Carbon Edition","https://www.schmittchevrolet.com/VehicleDetails/3MVDMBCMXPM568536","https://cdn.getauto.com/photos/3/156863/1c/3MVDMBCMXPM568536-1c.jpg","At your Wood River dealership","This 2023 Mazda SUV CX-30 2.5 S Carbon Edition is a vehicle that is sure to turn heads. With its low mileage of 1,616 miles, this all wheel drive car has been well taken care of and is ready to be driven. It features a 2.5 liter 4 cylinder engine with fuel injection and a polymetal gray metallic exterior. Inside, you'll find a comfortable leather-trimmed interior with Apple Carplay ready, Bluetooth phone connectivity, and on demand four wheel drive capabilities. Safety features include a crash test rating of 5 out of 5 stars and blind spot sensor technology for added safety. With all these features, this car is sure to turn heads wherever you go!","SUV","28690 USD","28690 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1FMCU9G63LUB86657","2137188278","2020 Ford Escape SE","https://www.schmittchevrolet.com/VehicleDetails/1FMCU9G63LUB86657","https://cdn.getauto.com/photos/3/156863/1c/1FMCU9G63LUB86657-1c.jpg","At your Wood River dealership","This 2020 Ford Escape SE is a reliable and safe vehicle with an all-wheel drive system and a 1.5 liter 3 cylinder engine. It has an oxford white exterior and an ebony interior, giving it a stylish look. It has driven 41,658 miles and has received a 5 out of 5 star crash test rating. It also features a touch screen display, Bluetooth audio connection, blind spot sensor, hill start assist, on demand four wheel drive, Apple Carplay ready, and Bluetooth phone connectivity. This vehicle is sure to provide you with years of reliable service.","SUV","20490 USD","20490 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GCNAAED4PG190119","2137195155","2023 Chevrolet Silverado 1500 Work Truck","https://www.schmittchevrolet.com/VehicleDetails/3GCNAAED4PG190119","https://cdn.getauto.com/photos/3/156863/1c/3GCNAAED4PG190119-1c.jpg","At your Wood River dealership","This 2023 Chevrolet Silverado 1500 Work Truck is a reliable and efficient vehicle that has been driven 14,598 miles. It has a 5.3 liter 8 cylinder engine with fuel injection and a summit white exterior. It has a black interior and features such as a touch screen display, Bluetooth audio connection, hill start assist, Apple Carplay ready, and Bluetooth phone connectivity. This car has an impressive fuel economy of 17 mpg in the city and 21 mpg on the highway, making it an economical choice for any driver. With its 4x2 drivetrain and 5.3 liter engine, this car is sure to turn heads wherever it goes.","Pickup","34990 USD","34990 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GYFZDR42PF102883","2137195156","2023 Cadillac XT4 Premium Luxury","https://www.schmittchevrolet.com/VehicleDetails/1GYFZDR42PF102883","https://cdn.getauto.com/photos/3/156863/1c/1GYFZDR42PF102883-1c.jpg","At your Wood River dealership","This vehicle is a 2023 Cadillac Crossover 4x4 XT4 Premium Luxury, with low mileage of 2,642 miles. It is equipped with a 2.0 liter 4 cylinder engine, turbocharged, and has a wave metallic exterior. It has a black interior and a 5 out of 5 star crash test rating. This car has many features including touch screen display, Bluetooth audio connection, blind spot sensor, hill start assist, part time with on demand four wheel drive, Bluetooth phone connectivity, and leather-trimmed seats. This car is truly one of a kind and will surely turn heads on the road.","Wagon","38990 USD","38990 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GCPSBEK2P1161937","2137195157","2023 Chevrolet Colorado Work Truck","https://www.schmittchevrolet.com/VehicleDetails/1GCPSBEK2P1161937","https://cdn.getauto.com/photos/3/156863/1c/1GCPSBEK2P1161937-1c.jpg","At your Wood River dealership","This 2023 Chevrolet Crew Cab Colorado Work Truck is a reliable and efficient vehicle. With a low mileage of 6,042 miles, it has been driven only a few times and is in excellent condition. It has a 2.7 liter 4 cylinder engine with turbocharging, and its summit white exterior and black interior give it a sleek look. It also has a 4 out of 5 star crash test rating, making it safe for all passengers. This vehicle also features touch screen display, Bluetooth audio connection, hill start assist, navigation system with voice recognition, and Bluetooth phone connectivity for added convenience. With its combination of power, safety, and style, this car is sure to turn heads wherever it goes!","Pickup","32590 USD","32590 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL4MMCSL7NB077999","2137195160","2022 Buick Encore GX Preferred","https://www.schmittchevrolet.com/VehicleDetails/KL4MMCSL7NB077999","https://cdn.getauto.com/photos/3/156863/1c/KL4MMCSL7NB077999-1c.jpg","At your Wood River dealership","This vehicle is a 2022 Buick Encore GX Preferred with low mileage of 15,989 miles. It is an all wheel drive with a 1.3 liter 3 cylinder engine and turbocharged power. The satin steel metallic exterior and ebony with ebony interior accents give this car a luxurious look and feel. It has a 5 out of 5 star crash test rating and features such as touch screen display, Bluetooth audio connection, hill start assist, part time four wheel drive, Apple Carplay ready, Bluetooth phone connectivity, and leather seats for added comfort. This car is sure to turn heads on the road!","SUV","24490 USD","24490 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1FM5K8GC0NGA05028","2137195162","2022 Ford Explorer ST","https://www.schmittchevrolet.com/VehicleDetails/1FM5K8GC0NGA05028","https://cdn.getauto.com/photos/3/156863/1c/1FM5K8GC0NGA05028-1c.jpg","At your Wood River dealership","This vehicle is a 2022 Ford Explorer ST, an all-wheel drive SUV with a low mileage of 12,309 miles. It is powered by a 3.0 liter 6 cylinder engine with twin turbochargers, and features an ebony exterior and an ebony interior. Vehicle features include a touch screen display, Bluetooth audio connection, blind spot sensor, hill start assist, on demand four wheel drive, Apple Carplay ready, Bluetooth phone connectivity, and leather-trimmed seats. This car is the perfect combination of style and performance, making it an ideal choice for anyone looking for an automotive upgrade.","SUV","48990 USD","48990 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL77LGE28RC215384","2137197690","2024 Chevrolet Trax RS","https://www.schmittchevrolet.com/VehicleDetails/KL77LGE28RC215384","https://cdn.getauto.com/photos/3/156863/1c/KL77LGE28RC215384-1c.jpg","At your Wood River dealership","The 2024 Chevrolet Trax 1RS is a powerful and reliable vehicle, perfect for any driver. It features a 1.2 liter 3 cylinder engine with turbocharging, providing a smooth and powerful ride. The exterior is a sleek black/mosaic black metallic combination, while the interior features a luxurious cloth seat trim in red. This car is sure to turn heads wherever it goes, making it the perfect choice for any driver looking for a reliable and stylish ride.","Wagon","23195 USD","23195 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KNDETCA25N7293200","2137200106","2022 Kia Seltos SX","https://www.schmittchevrolet.com/VehicleDetails/KNDETCA25N7293200","https://cdn.getauto.com/photos/3/156863/1c/KNDETCA25N7293200-1c.jpg","At your Wood River dealership","The 2022 Kia Seltos SX is a powerful and reliable all-wheel drive vehicle that offers a snow white pearl exterior and black interior. With low mileage of 13,231 miles, this vehicle has been well taken care of and offers a 1.6 liter 4 cylinder engine with turbocharged power. It has a 4 out of 5 star crash test rating and features such as blind spot sensor, hill start assist, full time four wheel drive, and navigation system with voice recognition. This car is sure to turn heads on the road while providing you with the comfort and convenience you need.","SUV","26390 USD","26390 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3HGGK5H40KM733373","2137200109","2019 Honda Fit LX","https://www.schmittchevrolet.com/VehicleDetails/3HGGK5H40KM733373","https://cdn.getauto.com/photos/3/156863/1c/3HGGK5H40KM733373-1c.jpg","At your Wood River dealership","This 2019 Honda Fit Hatchback LX is a reliable and efficient vehicle. With low mileage of 11,000 miles, it has been driven with care and has a Milano Red exterior. Inside, the vehicle has a black interior and features such as Bluetooth audio connection, hill start assist, and Bluetooth phone connectivity. This vehicle is sure to turn heads on the road with its low cost of ownership and fuel efficiency of 27 MPG city/35 MPG highway. Whether you're looking for a reliable commuter or a stylish ride, this car is sure to meet your needs.","Hatchback","19590 USD","19590 USD","Wood River car dealers; Hatchbacks for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GNSKCKC4HR285053","2137200111","2017 Chevrolet Tahoe Premier","https://www.schmittchevrolet.com/VehicleDetails/1GNSKCKC4HR285053","","At your Wood River dealership","This 2017 Chevrolet Tahoe Premier 4x4 is a marvel of automotive engineering. Boasting a 5.3 liter 8 cylinder engine and an iridescent pearl tricoat exterior, this car has been driven 99,921 miles and is sure to turn heads. It also has an impressive 4 out of 5 stars crash test rating, making it a safe and reliable ride. The car also features blind spot sensor, hill start assist, part time with on demand four wheel drive, navigation system with voice recognition, and navigation with touch screen display for added convenience. This car is sure to turn heads wherever it goes!","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL4CJESM6NB550686","2137200112","2022 Buick Encore Preferred","https://www.schmittchevrolet.com/VehicleDetails/KL4CJESM6NB550686","https://cdn.getauto.com/photos/3/156863/1c/KL4CJESM6NB550686-1c.jpg","At your Wood River dealership","This 2022 Buick Encore Preferred is a car like no other. It has low mileage with 15,911 miles and is equipped with an all wheel drive, 1.4 liter 4 cylinder engine, and sequential port fuel injection. It has a summit white exterior and an ebony interior, giving it a luxurious feel. It has a crash test rating of 5 out of 5 stars and features such as touch screen display, Bluetooth audio connection, hill start assist, on demand four wheel drive, Apple Carplay ready, Bluetooth phone connectivity, and leather seats for added comfort. This car is sure to turn heads on the road!","SUV","23490 USD","23490 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
