Date,Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level
1/16/24,4368,43,Male,22.18,2.9,4.71,8,49,19,35,10.25377813,6,2,4
6/12/24,5477,50,Other,21.82,6.67,8.86,5,55,117,25,5.741327009,3,7,4
11/27/24,2235,40,Male,21.97,3.48,5.51,2,40,146,131,7.207509888,6,8,2
8/18/24,1533,35,Female,23.32,7.51,8.19,8,29,54,65,4.513082018,9,5,2
8/30/24,1723,51,Female,21.92,2.79,4.87,2,24,152,52,10.5706356,7,5,2
1/16/24,2373,55,Male,21.83,4.35,6.52,3,29,248,122,8.130718551,7,7,5
12/1/24,5145,38,Other,22.05,7,8.95,3,4,99,145,10.6279977,7,5,7
12/26/24,3755,22,Male,20.15,3.48,7.33,4,84,172,103,9.769086829,4,4,7
5/12/24,4061,49,Female,21.42,2.42,5,5,24,140,19,9.868466823,9,5,3
7/7/24,5046,43,Female,21.17,4.57,7.41,3,33,37,86,9.425460677,3,3,4
10/12/24,3745,22,Male,22.62,3.77,5.15,9,58,240,7,4.87779041,3,9,8
10/1/24,7322,54,Male,22.45,7.16,8.71,6,2,242,95,9.076401127,8,3,8
9/25/24,4655,59,Other,20.42,4.04,7.63,2,56,6,111,7.789482083,7,8,1
4/24/24,7015,20,Female,23.58,4.72,5.13,9,50,144,144,11.16416096,6,4,3
8/3/24,2629,25,Female,20.98,6.03,9.05,8,64,20,151,9.043373985,6,10,9
5/27/24,7327,52,Female,23.88,4.58,4.7,6,0,68,36,9.905535179,8,10,4
8/15/24,4819,54,Female,21.5,6.21,8.71,8,20,168,72,7.232239603,2,4,8
4/5/24,7669,30,Other,20.38,1.31,4.93,8,25,159,56,4.381465154,5,1,4
12/16/24,6794,29,Other,20.73,3.76,7.03,4,33,166,135,7.480727414,6,4,6
7/7/24,1944,46,Female,23.27,4.86,5.59,2,37,253,129,10.02559762,6,8,8
9/1/24,2785,52,Other,22.23,3.79,5.55,1,67,277,31,8.942522238,3,6,10
8/17/24,1248,26,Female,23.13,4.89,5.75,4,71,57,114,9.863378077,10,8,1
3/14/24,4089,52,Female,22.82,5.7,6.88,6,46,141,134,9.295124438,10,6,1
9/7/24,4356,32,Female,23.4,6.97,7.57,5,3,239,104,9.585863919,3,5,3
3/30/24,7833,34,Female,21.38,2.97,5.59,3,86,104,18,11.44674936,3,2,8
3/25/24,1930,22,Other,22.38,3.03,4.65,1,57,144,109,5.988288016,8,8,7
11/30/24,9814,50,Other,22.07,5.85,7.78,1,52,141,121,9.33889438,2,8,1
10/11/24,6027,54,Male,20.87,3.53,6.67,4,87,11,51,11.48200252,1,2,7
9/29/24,2210,20,Male,21.62,3.83,6.21,2,49,245,68,8.912921236,7,5,8
8/5/24,8413,38,Other,23.33,6.55,7.21,1,50,269,58,7.639252823,2,6,1
1/6/24,6748,22,Other,20.2,5.46,9.26,1,12,170,26,9.392209433,3,10,9
4/6/24,9167,34,Male,21.6,5.93,8.33,6,86,250,28,6.589302248,6,6,5
4/13/24,2566,53,Male,20.6,6.08,9.48,7,4,206,51,7.415729594,10,6,7
5/24/24,1109,37,Male,22.72,4.81,6.09,6,49,51,69,8.803645498,10,7,3
4/27/24,8020,48,Other,23.03,6.97,7.94,3,59,73,48,8.573117786,9,4,3
2/17/24,1112,18,Other,20.5,1.42,4.92,1,6,91,112,8.220116159,6,6,7
12/12/24,4574,35,Female,20.92,6.28,9.36,10,39,115,135,6.720871492,5,3,7
1/27/24,2120,50,Female,23.72,6.85,7.13,5,64,211,75,8.996681961,2,2,4
11/23/24,3413,42,Other,23.13,4.2,5.07,10,73,8,30,10.00863355,3,1,1
11/6/24,9603,55,Other,21.85,4.82,6.97,3,78,20,36,5.572806375,10,8,9
10/26/24,6926,22,Male,23.68,8.25,8.57,8,85,179,88,8.593828915,9,10,10
7/19/24,8513,52,Other,23.5,7.07,7.57,6,5,220,46,9.164832903,5,5,2
3/2/24,8190,36,Other,22.85,7.35,8.5,9,45,63,118,8.269765291,2,6,8
2/28/24,8044,59,Male,21.45,5.48,8.03,9,24,101,43,6.122739798,9,3,5
2/3/24,7023,30,Female,21.52,5.1,7.58,1,6,89,78,11.78608595,10,7,4
4/11/24,6412,35,Female,21.9,5.35,7.45,3,45,110,176,8.026163585,6,5,6
3/5/24,3808,21,Other,20.48,5.59,9.11,3,19,214,53,7.549425597,9,6,7
6/28/24,5174,52,Female,21.43,6.09,8.66,3,32,256,33,5.242504161,10,4,4
3/17/24,6945,49,Male,22.25,2.84,4.59,4,19,201,119,4.08072324,10,6,3
11/26/24,4544,59,Male,22.52,6.2,7.69,4,29,268,20,6.571370222,3,7,6
3/3/24,2054,27,Female,22.63,6.51,7.88,2,10,85,43,6.042925012,10,2,7
11/16/24,1128,55,Other,20.13,0.85,4.71,1,51,145,32,8.377968337,4,9,8
8/19/24,2152,32,Male,21.62,7.02,9.41,5,25,60,122,6.634190713,6,10,3
12/29/24,2658,53,Male,20.88,5.37,8.48,4,23,232,148,8.811009692,6,8,5
8/28/24,7587,53,Male,22.77,7.35,8.58,10,66,93,71,11.55590304,10,3,10
12/13/24,2277,32,Female,23.97,6.26,6.29,2,53,219,77,6.84871739,3,8,2
12/26/24,8084,57,Male,22.73,4.26,5.52,2,83,206,48,9.700623546,10,1,6
2/4/24,3866,24,Male,20.8,2.42,5.62,10,2,237,23,7.834208642,10,4,9
5/21/24,9086,52,Other,22.1,2.82,4.72,2,78,46,80,6.894397439,4,2,2
5/31/24,7283,40,Male,21.42,4.79,7.37,2,1,68,158,9.682182789,4,6,7
4/16/24,3668,25,Other,20,2.2,6.2,4,86,240,87,6.102514196,4,5,1
8/10/24,6413,27,Female,21.43,2.83,5.4,8,5,51,14,5.122137708,6,8,8
1/7/24,2586,43,Female,22.02,5.32,7.31,2,74,140,114,9.806824675,9,8,6
5/12/24,9909,55,Female,21.13,2.19,5.06,10,4,220,53,5.885138656,3,6,9
10/20/24,7827,23,Male,20.25,5.73,9.48,2,80,130,36,6.85114801,1,4,6
7/9/24,6171,47,Other,22.22,6.99,8.78,10,26,88,136,5.518108465,10,6,2
6/10/24,1978,23,Female,22.27,6.25,7.98,5,71,9,137,10.96666097,9,8,3
8/12/24,9771,20,Female,23.28,5.14,5.85,6,52,297,29,4.197309506,10,2,8
12/9/24,4568,34,Male,23.82,7.99,8.17,1,72,188,45,5.186260303,1,2,8
9/17/24,2146,56,Female,20.78,1.89,5.11,6,6,214,95,7.451451736,2,6,6
3/16/24,4598,45,Other,21.82,2.5,4.68,4,8,263,109,6.603751909,8,2,9
1/31/24,1613,20,Other,22.7,6.89,8.19,2,87,31,46,8.810466911,10,3,7
3/14/24,7961,53,Male,21.47,2.84,5.37,5,76,120,89,7.578332319,4,8,8
3/19/24,1981,51,Female,22.65,7.27,8.62,7,89,205,57,9.218769981,8,1,7
4/29/24,9783,59,Male,21.93,5.68,7.74,6,85,112,111,8.926340417,4,4,2
8/8/24,6091,38,Male,23.33,4.77,5.43,4,64,119,129,5.008928566,9,2,9
2/11/24,5904,28,Male,21.95,5.75,7.8,3,37,66,40,9.212631424,8,6,8
3/19/24,2222,36,Female,20,2.58,6.58,10,76,111,92,11.36998519,6,5,2
11/24/24,5325,57,Male,20.12,5.54,9.42,8,66,268,18,6.362255764,1,4,2
6/6/24,9257,30,Other,22.87,6.59,7.72,9,19,260,134,10.32823902,2,10,5
1/28/24,8985,19,Male,23.78,8.51,8.73,8,47,220,35,10.28693485,9,2,1
9/20/24,9168,34,Other,21.08,4.76,7.67,5,48,63,33,5.285724679,10,10,6
9/7/24,2963,34,Other,20.85,5.73,8.88,10,63,244,33,6.927895208,7,6,1
5/19/24,4659,36,Male,21.27,4.17,6.91,7,40,11,78,6.237291256,4,4,7
11/16/24,9441,51,Other,20.63,5.61,8.98,3,84,281,163,4.297402304,1,5,6
10/19/24,2793,22,Female,20.83,2.89,6.06,5,65,58,116,10.16718723,2,10,9
5/17/24,8911,42,Other,20.12,3.22,7.1,6,44,90,167,10.22836657,9,3,2
10/24/24,4354,23,Female,23.12,8.06,8.94,5,17,142,153,5.507158139,7,7,2
4/12/24,8749,28,Male,23.12,8.49,9.38,5,77,148,110,6.775736605,2,2,4
8/4/24,7817,45,Female,22.2,7.7,9.5,9,73,279,64,4.214164686,9,4,2
1/6/24,2607,48,Other,21.08,2.05,4.97,1,43,254,62,9.462236002,6,3,9
3/11/24,3925,54,Female,22.67,5.39,6.73,9,3,88,176,11.42185824,2,8,5
5/7/24,6314,19,Other,20.65,1.31,4.66,2,28,65,161,11.44112443,6,7,6
7/28/24,9722,44,Male,23.33,4.87,5.53,9,26,97,18,11.73002966,4,3,10
4/11/24,3223,27,Male,20.63,5.44,8.81,10,18,63,123,6.541844373,9,4,9
4/1/24,9233,56,Female,20.27,2.64,6.37,5,85,230,49,4.357682196,6,2,2
9/13/24,2720,47,Female,22.85,6.26,7.41,7,0,18,45,4.812577149,8,5,1
4/1/24,9273,50,Other,21.67,2.43,4.76,5,31,155,155,8.118138993,4,9,5
12/7/24,1116,43,Other,22.1,7.37,9.27,7,55,147,165,10.80362334,10,3,7
10/9/24,2586,28,Other,23.97,7.43,7.46,8,66,129,101,9.377189495,8,2,4
12/3/24,6073,19,Male,23.55,8.58,9.03,7,37,171,66,7.376042007,7,1,9
4/27/24,8173,28,Other,23.47,4.23,4.76,3,37,128,135,7.779682631,1,3,1
5/22/24,6356,48,Male,22.02,4.06,6.05,8,44,242,58,11.9213217,1,4,8
6/25/24,5116,56,Male,20.97,5.73,8.77,4,85,134,61,7.977963842,8,8,8
6/30/24,1862,41,Male,22.25,5,6.75,10,4,138,156,4.835379569,6,4,2
2/29/24,4323,19,Other,21.8,5.71,7.91,5,73,175,72,8.373895584,8,10,7
10/9/24,8646,24,Male,21.73,2.31,4.58,10,41,186,171,7.550358728,7,9,5
1/8/24,2421,24,Other,20.03,5.16,9.13,2,43,85,45,5.028367661,9,3,10
5/9/24,1842,34,Female,22.63,5.69,7.06,5,49,22,121,8.58578366,8,10,9
9/13/24,2648,31,Female,21.97,4.95,6.98,1,4,286,36,5.033091233,4,5,1
2/12/24,8621,40,Other,21.23,2.97,5.73,9,46,103,157,7.303936482,4,9,1
2/28/24,5799,25,Other,22.85,4.92,6.07,2,57,176,31,10.89614911,6,4,4
7/31/24,1479,48,Male,23.75,5.19,5.44,9,87,216,60,8.467759726,3,1,10
10/27/24,3421,21,Other,22.23,3.55,5.32,2,42,278,60,8.39618198,1,7,7
6/14/24,6811,30,Other,21.55,3.43,5.88,3,0,42,41,8.598045525,1,3,10
6/15/24,6244,50,Other,20.67,1.87,5.21,9,5,30,39,4.214783475,7,1,4
6/26/24,9937,20,Male,22.7,7.89,9.19,1,71,31,178,5.659189743,3,3,6
8/21/24,1407,35,Female,21.78,4.42,6.64,1,86,88,154,9.932870672,1,10,9
2/26/24,3422,32,Male,21.98,5.39,7.41,2,65,289,100,4.09301281,6,9,10
10/13/24,4749,59,Other,21.25,3.87,6.62,9,15,286,117,10.53972276,4,10,3
8/24/24,8185,49,Female,23.13,6.83,7.69,5,63,186,109,5.498552742,7,4,1
8/2/24,8216,18,Female,22.78,3.8,5.01,3,87,120,2,5.025080322,3,1,2
2/1/24,2094,22,Female,23.33,4.51,5.18,3,56,164,74,11.88007798,5,7,9
12/18/24,3963,50,Other,21.58,4.12,6.54,5,62,220,9,11.07842465,7,8,5
2/27/24,8994,29,Other,20.35,3.7,7.35,1,37,108,52,5.608625502,10,8,6
8/30/24,9709,45,Other,22.12,3.88,5.77,6,16,264,77,7.521043346,1,9,4
12/19/24,6839,50,Other,22.17,3.28,5.11,2,46,220,49,8.948775692,10,8,3
9/14/24,8832,36,Female,22,6.74,8.74,6,44,246,115,4.868222324,9,5,6
5/5/24,1948,38,Male,23.5,4.87,5.37,2,14,137,47,9.879971506,6,10,7
9/28/24,3369,55,Male,22.55,3.97,5.42,9,15,81,76,5.205859258,2,1,5
9/30/24,1589,30,Other,23.82,6.98,7.16,1,79,234,30,10.02710492,1,5,8
5/5/24,9232,36,Male,20.33,2.65,6.31,8,22,32,19,11.46801501,8,4,1
7/14/24,6938,23,Other,20.07,0.7,4.63,3,85,145,114,5.562135482,6,1,10
8/3/24,1724,25,Other,21.37,3.76,6.4,3,6,46,135,4.954396645,3,5,6
4/9/24,4572,20,Male,21.42,2.97,5.56,8,11,117,58,6.15211145,2,7,8
4/6/24,8806,40,Other,20.93,5.43,8.5,2,20,110,128,9.551896559,9,10,9
10/5/24,6642,24,Other,23.42,4.66,5.25,6,68,132,165,8.68411234,10,7,1
1/30/24,9002,45,Male,21.03,3.98,6.94,3,41,185,56,8.594957794,6,9,5
11/10/24,2325,59,Female,20.53,1.16,4.63,10,24,72,142,11.47196293,6,4,1
1/23/24,5516,25,Male,20.92,4.78,7.86,1,6,254,21,10.7776759,5,9,1
11/7/24,7705,24,Female,21.82,6.77,8.96,3,6,172,87,5.45461597,7,1,6
12/17/24,1679,19,Other,20.38,1.61,5.23,4,8,210,145,8.503852036,8,1,8
7/29/24,5779,55,Male,20.05,1.1,5.05,1,4,91,87,8.413638021,7,8,3
9/23/24,4591,18,Male,23.02,7.01,8,2,67,130,133,4.125559483,2,3,10
6/19/24,4730,31,Male,23.7,7.21,7.51,4,23,181,165,6.259990695,3,6,10
7/7/24,1293,19,Male,22.5,4.86,6.36,5,46,99,22,11.83516584,7,10,9
7/27/24,1899,39,Male,21.27,3.19,5.93,1,71,97,89,4.945905406,6,6,6
8/15/24,2506,23,Female,21.42,3.04,5.62,9,74,293,82,4.480681258,10,8,9
10/13/24,3258,41,Female,20.37,4.65,8.28,9,82,270,97,10.88582848,3,1,4
7/2/24,1673,34,Female,20.02,2.88,6.86,9,9,292,175,5.056787214,8,7,4
2/24/24,7891,43,Other,23.2,6.3,7.1,5,55,262,54,4.75377903,8,6,9
10/12/24,4209,47,Other,22.58,5.38,6.79,7,35,275,48,4.145642425,7,1,10
10/8/24,2194,52,Other,22.18,3.45,5.27,1,44,87,142,5.175384217,6,7,10
11/29/24,8307,21,Other,21.83,6.96,9.13,9,54,232,171,11.15502479,6,3,3
1/25/24,6962,34,Male,23.97,6.67,6.71,3,77,186,38,8.315474844,3,2,10
4/22/24,3472,39,Female,23.43,6.81,7.38,5,65,181,136,11.8071467,4,10,8
11/5/24,8660,56,Other,23.23,8.47,9.24,6,72,199,57,9.411175892,7,10,9
9/6/24,6177,42,Male,23.18,7.77,8.59,8,75,251,137,5.213335683,9,7,8
12/8/24,9431,28,Female,23.8,7.95,8.15,7,6,218,76,11.18623766,10,9,6
9/24/24,1838,18,Male,23.9,6.93,7.03,8,57,296,114,4.221519094,9,8,2
4/7/24,1599,32,Male,20.1,4.12,8.02,3,22,174,166,6.993368749,1,3,10
3/5/24,8234,44,Other,21.93,2.85,4.92,2,12,79,42,5.481786647,10,7,1
6/7/24,2608,35,Female,23.65,4.25,4.6,4,18,99,115,11.02353251,8,4,5
8/13/24,2692,53,Other,22.48,7.42,8.93,8,23,181,118,5.21925536,2,5,7
4/30/24,6760,32,Other,21.22,4.61,7.39,1,7,217,77,5.523601245,7,3,8
8/15/24,6129,51,Other,20.58,4.57,7.98,2,70,174,85,4.736560366,3,8,8
7/11/24,2348,29,Male,22.95,3.65,4.7,9,48,111,127,10.85267555,6,9,3
9/11/24,1994,48,Male,22.52,7.39,8.87,8,37,185,31,4.76370143,3,4,5
7/19/24,7192,36,Other,23.1,4.63,5.53,10,87,175,134,10.51606375,1,9,3
8/1/24,3003,49,Other,23.1,7.41,8.31,3,23,39,51,10.1871378,4,1,1
3/2/24,6765,28,Male,22.28,3.39,5.11,7,27,237,79,7.257320497,9,4,7
3/20/24,8257,54,Female,22.15,5.43,7.28,9,14,173,89,7.044607531,3,6,8
3/17/24,4815,19,Female,22.18,4.42,6.24,9,47,210,30,6.850373724,9,4,2
9/25/24,1483,59,Male,21.6,7.03,9.43,10,55,274,173,5.150741392,1,5,1
7/16/24,7170,40,Other,22.18,4.54,6.36,2,4,81,124,11.99914133,8,2,9
11/22/24,7685,35,Other,23.33,8.09,8.76,5,21,82,162,4.396679764,6,10,3
6/10/24,7444,19,Other,20.23,2.83,6.59,5,63,223,110,7.295186381,3,5,9
8/16/24,4168,42,Female,20.65,2.08,5.43,6,18,260,153,11.58311727,4,7,2
7/2/24,3452,48,Male,22.5,3.16,4.66,8,64,6,135,11.45960337,9,1,6
2/10/24,7589,19,Female,23.53,4.8,5.27,8,4,115,149,9.819485899,6,9,5
3/17/24,5723,20,Male,23.88,7.89,8.01,5,84,272,47,9.125111371,1,1,2
5/16/24,5172,54,Female,20.73,2.88,6.15,7,13,253,47,10.77265021,2,3,5
2/15/24,6562,23,Other,23.52,4.65,5.13,9,62,265,137,7.256735649,6,7,6
8/3/24,1632,41,Male,23.68,7.98,8.29,10,63,221,139,9.438432568,9,8,9
9/18/24,9128,33,Male,21.77,3.98,6.21,6,7,273,76,5.621505621,7,2,5
8/1/24,9675,34,Other,23.22,4.62,5.4,6,56,131,138,11.9580295,10,7,3
7/25/24,2543,37,Female,22.33,4.91,6.58,8,29,98,83,10.88391954,9,1,7
7/16/24,9861,24,Female,21.17,5.05,7.89,4,51,139,140,10.22114056,3,3,2
7/8/24,7008,57,Male,20.67,5.56,8.9,7,87,140,84,8.82106337,7,7,2
12/31/24,5714,45,Female,20.38,0.97,4.59,2,50,111,137,11.60353442,5,5,7
12/11/24,2548,33,Female,22.07,3.66,5.59,9,21,295,36,4.232811611,4,8,10
5/16/24,7882,37,Male,22.08,4.61,6.52,1,79,261,82,7.121567738,2,10,4
9/9/24,1448,59,Female,23.73,5.16,5.43,2,51,294,105,9.733708877,8,10,7
6/19/24,7549,53,Other,23.02,8.31,9.29,3,61,203,110,8.998365659,4,7,7
11/1/24,7701,49,Female,23.15,6.57,7.42,9,68,64,61,6.040923147,10,3,6
3/2/24,9810,28,Male,21.55,6.99,9.44,1,31,97,4,8.907942175,10,2,9
11/23/24,9988,42,Female,22.55,5.72,7.17,2,33,159,116,5.284462486,2,9,7
5/14/24,7279,49,Other,21.28,2.3,5.01,2,48,236,15,10.44724518,10,4,8
5/5/24,6906,57,Other,20.48,3.44,6.96,8,43,127,125,10.61595688,10,9,5
11/28/24,4728,44,Female,20.3,2.57,6.27,2,51,102,100,10.94772273,10,7,9
2/15/24,3552,45,Female,22.27,5.17,6.9,4,76,164,96,7.077693199,8,3,2
10/15/24,2867,39,Male,21.27,2.2,4.94,5,58,264,76,9.715587952,4,7,7
1/21/24,5394,26,Other,23.37,8.41,9.05,9,68,133,114,11.52278702,2,8,1
9/19/24,5723,31,Other,22.37,4.06,5.7,8,12,166,43,7.573772448,2,3,4
12/13/24,2144,29,Male,21.8,4.27,6.47,4,25,149,119,6.375134635,1,1,2
1/2/24,1118,24,Other,23.2,7.25,8.05,10,66,186,2,5.793378214,1,4,7
5/12/24,5290,38,Male,23.35,6.36,7.01,5,16,77,40,10.89934032,1,3,8
10/4/24,4759,46,Female,21.57,2.28,4.71,2,48,70,157,4.992775009,7,8,1
1/21/24,3808,45,Other,22.53,4.03,5.5,4,19,119,96,10.55066319,9,5,4
1/4/24,7536,32,Female,22.42,5.1,6.69,3,51,126,31,9.475461517,8,1,3
7/20/24,4980,46,Female,23.98,4.83,4.85,6,0,42,54,9.723873438,2,2,1
7/14/24,9165,47,Male,23.75,5.54,5.79,7,70,113,28,6.606683516,4,1,5
11/15/24,5307,30,Female,22.92,8.02,9.11,8,86,77,67,6.125427724,10,6,6
6/5/24,7073,31,Female,21.88,2.74,4.86,2,53,276,52,6.934947154,4,3,7
9/27/24,7255,33,Female,23.53,4.28,4.75,5,57,166,163,4.307431349,4,7,5
11/14/24,2535,38,Female,23.77,8.71,8.95,3,75,77,177,8.025637361,8,8,3
6/17/24,6060,23,Other,22.6,6.46,7.86,10,20,192,110,10.04489065,8,10,2
8/23/24,9204,55,Male,22.37,5.14,6.78,6,62,157,110,7.621803413,5,8,7
3/12/24,1224,42,Male,22.65,5.89,7.24,1,45,0,165,11.97738502,6,3,10
7/22/24,5661,51,Other,23.35,7.58,8.23,4,61,86,77,8.375966803,3,6,9
2/2/24,4491,23,Other,23.92,8.66,8.74,1,74,240,22,11.24021278,8,1,2
5/25/24,7097,23,Male,22.68,6.46,7.77,10,68,264,68,11.58018384,3,4,10
4/12/24,9455,41,Other,20.67,3.24,6.57,2,54,138,16,4.071302273,3,6,3
8/4/24,2601,18,Other,23.7,6.68,6.98,7,20,162,99,5.378895327,4,3,7
7/10/24,1513,18,Female,20.62,1.87,5.26,8,68,91,17,10.41571204,1,10,9
7/14/24,5694,49,Female,22.15,5.26,7.11,4,33,87,145,4.614795695,5,9,9
5/5/24,2031,41,Female,23.28,6.56,7.27,4,69,17,55,6.924230375,6,6,10
9/10/24,8892,41,Other,22.52,7.8,9.28,5,63,198,85,7.726973831,7,9,3
1/26/24,4724,43,Other,20.02,1.16,5.14,7,35,112,133,7.56739168,6,2,1
11/18/24,4041,39,Male,23.88,7.74,7.85,10,73,264,125,5.41064683,10,6,4
2/27/24,2517,48,Male,23.55,8.8,9.25,7,32,199,159,6.133277267,8,2,8
8/30/24,8750,30,Female,20.77,2.64,5.87,10,13,257,107,4.959072573,9,8,8
1/17/24,8108,29,Female,22.28,4.65,6.37,5,69,168,78,9.178036091,10,3,9
5/21/24,3944,34,Male,22.47,7.81,9.34,8,29,76,79,7.945564158,2,3,3
7/23/24,5594,21,Other,21.4,5.83,8.43,9,35,55,38,6.441266644,7,10,7
7/4/24,3255,22,Other,22.58,5.88,7.3,9,44,219,18,8.170672686,10,9,1
3/6/24,2169,56,Male,22.03,7.43,9.4,6,56,88,130,10.54487828,4,7,6
11/23/24,5031,21,Female,22.7,4.16,5.46,4,76,72,118,10.10883487,3,9,9
3/16/24,2756,28,Other,20.42,3.55,7.13,8,9,30,35,6.114079023,4,9,9
3/11/24,8483,37,Female,21.25,5.9,8.65,3,34,42,95,8.427558656,4,3,8
7/30/24,9199,52,Female,20.67,5.13,8.47,5,52,172,178,8.348321902,1,7,5
4/30/24,5953,34,Other,22.85,3.52,4.67,6,52,214,76,10.06277034,5,2,2
8/6/24,6434,26,Female,22.58,6.43,7.84,4,83,132,137,11.49181429,9,9,6
6/19/24,5370,55,Female,23.57,8.84,9.27,6,23,197,16,7.256679783,4,7,9
1/10/24,7292,51,Other,20.7,3.17,6.47,1,57,45,128,7.213676267,7,9,9
9/13/24,6909,21,Male,22.15,4.28,6.13,4,35,284,179,5.748387692,9,4,9
10/23/24,7084,53,Male,23.55,6.22,6.67,2,1,207,156,8.34042595,3,10,1
5/11/24,6955,42,Male,21.38,3.92,6.54,7,35,265,112,5.705096834,3,2,1
5/13/24,5486,55,Male,23.67,5.55,5.88,2,24,32,86,9.593545584,2,6,9
11/18/24,3959,42,Other,20.72,2.91,6.19,10,37,162,141,11.90888404,7,7,8
2/11/24,7209,18,Female,21.88,5.6,7.72,8,29,37,96,5.712677236,7,10,9
12/31/24,9526,40,Male,22,6.72,8.72,1,33,237,178,7.213161418,3,2,8
10/30/24,7990,32,Male,20.15,2.77,6.62,2,66,163,131,9.546900921,1,9,9
7/21/24,5939,39,Male,20.53,3.64,7.11,5,39,201,17,11.36216958,10,9,3
6/3/24,8490,50,Female,22.75,4.23,5.48,7,32,185,134,10.84184291,6,6,7
5/14/24,1201,38,Other,21.48,5.44,7.96,3,2,54,142,7.204714859,9,10,2
4/21/24,2329,47,Male,22.85,6.45,7.6,8,3,80,48,11.83289736,7,9,5
12/26/24,2607,34,Other,23.83,7.84,8,9,51,173,165,8.777205636,9,2,6
12/14/24,3377,37,Female,22.52,7.99,9.47,8,16,185,117,5.331361484,7,2,9
11/23/24,9536,48,Female,20.05,4.06,8.01,8,64,103,43,6.350416231,10,7,2
7/11/24,5470,54,Male,21.95,5.52,7.57,10,53,225,50,9.887577614,9,2,8
11/8/24,9113,19,Female,22.13,4.29,6.15,2,62,71,130,7.988690299,9,9,4
3/2/24,4190,25,Other,22.73,3.52,4.79,1,56,66,45,11.08840672,1,8,2
2/18/24,2046,28,Male,21.92,2.94,5.03,7,24,238,8,4.277782945,1,6,8
7/20/24,4288,53,Male,21.7,2.23,4.53,8,66,109,144,5.043515636,2,3,6
3/10/24,5142,24,Male,23.6,5.13,5.53,6,35,63,6,8.27854532,6,10,8
4/19/24,5182,52,Male,20.13,3.85,7.72,2,79,231,69,7.154726345,1,3,1
7/20/24,6184,29,Other,20.27,5.25,8.98,7,6,43,132,6.441356016,2,5,7
6/22/24,6560,45,Female,21.05,2.47,5.42,7,77,60,165,10.99125791,8,5,3
1/13/24,4233,41,Male,23.12,6.03,6.91,2,41,296,160,5.651093938,9,6,7
4/6/24,3401,53,Male,21.37,4.91,7.54,2,13,248,168,4.914357449,9,1,2
1/27/24,2537,47,Other,21.3,4.77,7.47,2,55,94,172,9.447823434,7,5,7
2/26/24,9689,55,Male,20.08,5.49,9.4,3,4,201,178,8.251186456,4,10,2
8/14/24,1111,37,Male,22.95,7.83,8.88,6,55,184,53,11.82092294,5,5,4
12/23/24,8890,59,Male,22.9,5.7,6.8,4,40,187,17,7.32599242,1,3,7
8/4/24,2233,23,Other,20.18,2.69,6.51,1,4,263,38,5.92030735,2,9,5
9/3/24,2539,46,Male,21.92,3.92,6.01,3,21,55,17,7.578947824,4,4,2
7/27/24,2222,59,Other,23.97,6.48,6.51,1,8,8,100,10.50469571,8,9,2
9/22/24,6492,41,Other,22.5,3.81,5.31,6,31,38,175,8.7789126,3,8,8
2/10/24,4255,52,Female,20.27,4.18,7.91,8,69,233,10,8.694020958,8,2,6
2/24/24,1744,38,Other,22.55,3.41,4.86,10,47,53,145,7.459867007,1,6,3
12/7/24,6802,25,Male,23.13,3.81,4.67,4,87,135,115,4.157757858,2,4,10
6/10/24,4370,27,Female,21.83,6.17,8.34,9,62,106,104,6.167579799,4,1,3
8/26/24,8399,53,Female,21.55,3.85,6.3,7,9,184,113,6.905027543,6,2,2
12/16/24,3781,53,Other,23.23,6.09,6.86,5,8,275,78,4.303335553,9,4,9
3/7/24,4522,53,Male,23.58,6.35,6.77,7,53,16,169,8.414320509,4,6,6
1/7/24,6130,29,Female,20.07,2.84,6.77,6,54,78,89,5.81168483,8,7,9
5/10/24,5245,31,Male,21.25,5.16,7.91,10,70,282,78,9.772112515,9,7,8
12/1/24,1080,40,Female,22.93,4.43,5.5,9,2,1,114,5.958073206,4,1,10
12/26/24,7405,51,Other,21.9,3.11,5.21,9,21,90,87,4.907684012,2,4,1
8/1/24,6566,35,Female,23.53,4.36,4.82,3,77,53,86,4.66930728,4,6,8
7/15/24,2353,18,Male,23.63,8.15,8.51,1,86,178,147,5.737316128,8,7,9
9/7/24,1637,27,Male,20.98,3.7,6.72,1,1,193,102,6.018332714,4,2,3
9/6/24,6320,41,Male,23.48,6.46,6.97,10,50,297,107,8.704892564,1,4,4
4/17/24,4185,56,Male,21.52,3.73,6.21,6,77,139,61,8.279238274,10,8,10
5/23/24,2459,43,Male,20.47,5.39,8.93,3,16,122,115,10.0006726,1,2,1
10/11/24,9294,36,Female,23.22,6.15,6.93,5,52,87,97,9.44212503,8,9,10
10/8/24,3577,53,Female,23.95,5.16,5.21,1,47,64,32,11.65580952,7,4,5
6/12/24,7018,23,Male,22.1,3.13,5.03,4,64,133,23,4.302073117,3,4,8
12/23/24,8084,46,Male,20.52,5.93,9.42,3,54,152,172,4.313058036,4,10,10
3/7/24,3704,26,Male,20.28,2.64,6.35,4,56,104,114,9.937774684,3,5,3
10/24/24,5661,49,Female,21.08,2.77,5.69,6,53,204,109,4.403336045,5,1,9
